Date,high,low,open,close,volume,adj close,close_-1_s,close_-1_d,rs_6,rsi_6,macd,macds,macdh,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,volume_delta,high_delta,um,low_delta,dm,pdm,pdm_14_ema,pdm_14,tr,atr_14,pdi_14,pdi,mdm,mdm_14_ema,mdm_14,mdi_14,mdi,dx_14,dx,dx_6_ema,adx,adx_6_ema,adxr,middle,cr,cr-ma1,cr-ma2,cr-ma3,open_2_s,open_2_d,open_-2_r,volume_-3_s,volume_-1_s,volume_2_s,"volume_-3,2,-1_max",volume_-2_s,volume_0_s,volume_1_s,volume_-3~1_min,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,wr_10,wr_6,middle_14_sma,cci,close_10_sma,close_50_sma,dma,trix,change,vr
2006-11-13,514.47900390625,513.1099853515625,499.427001953125,513.1099853515625,42.0,513.1099853515625,499.427001953125,13.6829833984375,0.9476243056337043,48.65539533947093,-4.001029952962085,-2.44419384441068,-1.5568361085514053,519.4045989990234,8.474649580499486,519.4045989990234,536.3538981600224,502.4552998380244,42.0,15.052001953125,15.052001953125,13.6829833984375,0.0,15.052001953125,2.615960715553445,2.615960715553445,15.052001953125,8.53053054663128,30.66586188577089,30.66586188577089,0.0,5.102148123111919,5.102148123111919,59.81044315147275,59.81044315147275,32.212391137883884,32.212391137883884,60.56686047787855,60.56686047787855,63.33017171273423,63.33017171273423,513.5663248697916,55.91093358004889,57.742414481426465,65.14279204771674,76.86565865253343,499.427001953125,0.0,-2.6666764999832226,0.0,0.0,0.0,0.0,9.0,42.0,167.0,0.0,55.99856190456649,44.17934898520052,44.17934898520052,50.38027111478579,50.38027111478579,31.77750472602996,31.77750472602996,44.00143809543351,52.38214590670229,517.6388084774925,-33.181959807613744,515.573193359375,522.8209405714466,-7.247747212071658,-0.11615423413887326,2.7397364069077224,25.76271186440678
2006-11-14,524.0570068359375,506.2690124511719,513.1099853515625,524.0570068359375,167.0,524.0570068359375,513.1099853515625,10.947021484375,1.5703383042764254,61.09461550892969,-2.9732396604348423,-2.5500869047414425,-0.42315275569339983,519.4045989990234,8.474649580499486,519.4045989990234,536.3538981600224,502.4552998380244,125.0,9.5780029296875,9.5780029296875,-6.840972900390625,6.840972900390625,9.5780029296875,3.553858492870634,3.553858492870634,17.787994384765625,9.265678874111375,38.355079440538745,38.355079440538745,0.0,4.414807650729429,4.414807650729429,47.64688816341945,47.64688816341945,10.8041815574148,10.8041815574148,46.348364708514886,46.348364708514886,58.47802636437859,58.47802636437859,518.127675374349,60.18306415875292,57.29115011658204,63.67998802373705,68.98694473419529,517.2150268554688,-4.10504150390625,2.7397364069077224,9.0,42.0,114.0,114.0,0.0,167.0,0.0,0.0,87.99993219897459,58.78621005645854,58.78621005645854,53.18225076201004,53.18225076201004,69.99412864535554,69.99412864535554,12.000067801025402,0.0,517.2152848016648,7.779157439971636,515.1626953125,522.8595676422119,-7.696872329711937,-0.11810339011498543,2.1334649094529867,82.37288135593221
2006-11-15,499.427001953125,499.427001953125,499.427001953125,499.427001953125,0.0,499.427001953125,524.0570068359375,-24.6300048828125,0.5856687972309077,36.935127830835505,-3.9594383033341956,-2.832135954283466,-1.1273023490507295,518.3099487304687,9.558805351474186,518.3099487304687,537.4275594334171,499.19233802752035,-167.0,-24.6300048828125,0.0,-6.842010498046875,6.842010498046875,0.0,3.075758255367345,3.075758255367345,24.6300048828125,10.476119026485046,29.359710858490747,29.359710858490747,6.842010498046875,4.741339013781473,4.741339013781473,45.25854471292973,45.25854471292973,21.306895655342,21.306895655342,39.193448093170524,39.193448093170524,52.967984233879356,52.967984233879356,499.427001953125,55.308017921740515,53.2267376219012,62.42220838238973,65.60411121381449,509.0060119628906,-9.579010009765625,0.0,0.0,167.0,0.0,167.0,42.0,0.0,114.0,0.0,0.0,39.19080670430569,39.19080670430569,48.518436076108586,48.518436076108586,20.535547960699915,20.535547960699915,84.00083145467993,100.0,515.4559987386067,-124.2413303597639,513.1101928710938,522.1494898940578,-9.039297022963979,-0.12836302914583722,-4.699871304368086,89.33823529411765
2006-11-16,519.9520263671875,499.427001953125,517.2150268554688,509.0060119628906,114.0,509.0060119628906,499.427001953125,9.579010009765625,0.8783094385792458,46.76063594950572,-3.971538953523577,-3.060132161943284,-0.9114067915802933,517.8310501098633,9.781684553190315,517.8310501098633,537.3944192162439,498.2676810034827,114.0,20.5250244140625,20.5250244140625,0.0,0.0,20.5250244140625,5.420400807482708,5.420400807482708,20.5250244140625,11.262017557079997,48.129926809385154,48.129926809385154,0.0,4.104249459148418,4.104249459148418,36.44328769997552,36.44328769997552,13.818369299556588,13.818369299556588,31.943272735662642,31.943272735662642,46.960797164909714,46.960797164909714,509.46168009440106,74.6035499724258,51.270976303480055,60.18710657502945,63.09974788624684,504.9010009765625,12.31402587890625,0.8000314983333645,42.0,0.0,211.0,211.0,167.0,114.0,0.0,0.0,33.33570521289566,37.239106207169016,37.239106207169016,44.75865945312873,44.75865945312873,22.19999971524959,22.19999971524959,66.66429478710434,61.10837145448508,514.4134753999256,-39.93764898111322,512.6997955322265,521.7629170137293,-9.063121481502776,-0.13578857815068693,1.9180000224866989,254.99999999999997
2006-11-17,509.0060119628906,509.0060119628906,509.0060119628906,509.0060119628906,0.0,509.0060119628906,509.0060119628906,0.0,0.8783094385792457,46.76063594950571,-3.9352288735193497,-3.2352225293494845,-0.7000063441698652,517.078500366211,9.856170495982024,517.078500366211,536.790841358175,497.36615937424693,-114.0,-10.946014404296875,0.0,9.579010009765625,0.0,0.0,4.692819935808365,4.692819935808365,0.0,10.38717509272309,45.178981714633835,45.178981714633835,0.0,3.553335697395997,3.553335697395997,34.20887455613746,34.20887455613746,13.818369299556595,13.818369299556595,26.764650915735807,26.764650915735807,41.19038277273929,41.19038277273929,509.0060119628906,80.9712347862271,52.59098885215841,57.90277017938871,60.595384558679164,499.427001953125,9.579010009765625,1.9180000224866989,167.0,114.0,9.0,167.0,0.0,0.0,211.0,0.0,38.89162854551492,37.78994698661765,37.78994698661765,42.435755297625036,42.435755297625036,28.49833036460288,28.49833036460288,66.66429478710434,61.10837145448508,513.3384043375652,-37.56503102487757,510.78419799804686,521.3984340122768,-10.614236014229903,-0.14054157764249134,0.0,242.85714285714283
2006-11-20,504.9010009765625,480.27099609375,504.9010009765625,499.427001953125,211.0,499.427001953125,509.0060119628906,-9.579010009765625,0.6179174611220085,38.192149845115665,-4.581860531046061,-3.5046375598648365,-1.0772229711812247,515.8470001220703,10.458644942731272,515.8470001220703,536.7642900075328,494.9297102366078,211.0,-4.105010986328125,0.0,-28.735015869140625,28.735015869140625,0.0,4.063466682603514,4.063466682603514,28.735015869140625,11.803594162856202,34.425672609030535,34.425672609030535,28.735015869140625,6.9304463801057175,6.9304463801057175,58.71471252302618,58.71471252302618,26.0778821985308,26.0778821985308,26.568429171707056,26.568429171707056,37.01263680845191,37.01263680845191,494.8663330078125,63.44504557874987,52.525943388169615,56.672759371877795,59.72666016144177,499.427001953125,5.4739990234375,-2.3808329687890706,0.0,0.0,74.0,74.0,114.0,211.0,9.0,0.0,43.74914621056887,39.77634672793472,39.77634672793472,41.54928577439493,41.54928577439493,36.230468635014304,36.230468635014304,56.25085378943113,56.25085378943113,511.25335766020277,-138.07698845881404,507.91069946289065,520.7881164550781,-12.877416992187477,-0.14961604428848196,-1.881905082579649,96.86609686609687
2006-11-21,499.427001953125,484.3760070800781,499.427001953125,499.427001953125,9.0,499.427001953125,499.427001953125,0.0,0.6179174611220085,38.192149845115665,-5.035056870885171,-3.8108009066180815,-1.2242559642670896,514.6154998779297,10.882535741956605,514.6154998779297,536.3805713618428,492.85042839401643,-202.0,-5.4739990234375,0.0,4.105010986328125,0.0,0.0,3.518938703700272,3.518938703700272,15.050994873046875,12.05284934454601,29.195907151138616,29.195907151138616,0.0,6.001726581217563,6.001726581217563,49.795085042968545,49.795085042968545,26.077882198530805,26.077882198530805,26.4282718168577,26.4282718168577,33.988509291413926,33.988509291413926,494.4100036621094,62.147565897681446,58.27464866634373,56.06393163384752,60.48133836495265,499.427001953125,0.0,-1.881905082579649,114.0,211.0,0.0,211.0,0.0,9.0,74.0,0.0,43.74914621056887,41.1006132221461,41.1006132221461,41.399728256978655,41.399728256978655,40.50238315248099,40.50238315248099,56.25085378943113,56.25085378943113,509.29861886160717,-125.37788125103617,506.5424011230469,520.2107890361065,-13.668387913059576,-0.16020814838530387,0.0,96.90576652601969
2006-11-22,510.3739929199219,499.427001953125,499.427001953125,499.427001953125,74.0,499.427001953125,499.427001953125,0.0,0.6179174611220085,38.192149845115665,-5.331806572165476,-4.115065232955793,-1.2167413392096833,513.383999633789,11.148232472298044,513.383999633789,535.6804645783851,491.0875346891929,65.0,10.946990966796875,10.946990966796875,15.050994873046875,0.0,10.946990966796875,4.513671667515426,4.513671667515426,10.946990966796875,11.968418603352964,37.7131834798201,37.7131834798201,0.0,5.1980010474322205,5.1980010474322205,43.430976302717184,43.430976302717184,7.046462540521105,7.046462540521105,20.89058163441148,20.89058163441148,30.246223709998755,30.246223709998755,503.0759989420573,66.9499449920737,65.39536008383905,55.13417893479804,60.80718116736809,499.427001953125,0.0,-1.0841727413591684,0.0,9.0,0.0,9.0,211.0,74.0,0.0,0.0,43.74914621056887,41.983457551620354,41.983457551620354,41.59430468852589,41.59430468852589,42.761763277809294,42.761763277809294,56.25085378943113,51.72502899402277,508.8750944591703,-46.250926181185655,505.1741027832031,519.6638472707648,-14.489744487561666,-0.17048868673571335,0.0,96.68789808917198
2006-11-24,499.427001953125,499.427001953125,499.427001953125,499.427001953125,0.0,499.427001953125,499.427001953125,0.0,0.6179174611220085,38.192149845115665,-5.502803289629696,-4.392658967460994,-1.1101443221687024,512.1524993896485,11.266932292440169,512.1524993896485,534.6863639745288,489.61863480476813,-74.0,-10.946990966796875,0.0,0.0,0.0,0.0,3.9095718976494425,3.9095718976494425,0.0,11.059120349623925,35.351563000057155,35.351563000057155,0.0,4.502312156475418,4.502312156475418,40.711304463094336,40.711304463094336,7.046462540521099,7.046462540521099,16.935103531517882,16.935103531517882,26.443031608436854,26.443031608436854,499.427001953125,67.25233756759161,66.90218248357925,57.78289939146288,60.82156325126209,492.58599853515625,6.84100341796875,0.0,211.0,74.0,135.0,211.0,9.0,0.0,0.0,0.0,43.74914621056887,42.57202043793652,42.57202043793652,41.920209938329435,41.920209938329435,43.875641437150705,43.875641437150705,56.25085378943113,51.72502899402277,506.8225955054873,-64.39811740046737,505.1741027832031,519.1449538010818,-13.970851017878658,-0.17933276402628143,0.0,102.15343203230147
2006-11-27,499.427001953125,499.427001953125,499.427001953125,499.427001953125,0.0,499.427001953125,499.427001953125,0.0,0.6179174611220084,38.192149845115665,-5.573477992551489,-4.628854168206423,-0.944623824345066,510.92099914550784,11.243291877962355,510.92099914550784,533.4075829014325,488.43441538958314,0.0,0.0,0.0,0.0,0.0,0.0,3.3865873112789626,3.3865873112789626,0.0,10.222708375298646,33.12808295952223,33.12808295952223,0.0,3.9000365307782,3.9000365307782,38.150716890270914,38.150716890270914,7.046462540521098,7.046462540521098,14.109769623581286,14.109769623581286,22.91923260380079,22.91923260380079,499.427001953125,62.76310747771067,67.29508283136495,59.31104885287012,61.363108129221,495.322998046875,4.10400390625,0.0,9.0,0.0,55.0,55.0,74.0,0.0,135.0,0.0,43.74914621056887,42.96439569548063,42.96439569548063,42.26827185737983,42.26827185737983,44.35664337168225,44.35664337168225,56.25085378943113,36.36512015733743,504.7700965518043,-55.946425695461876,505.1741027832031,518.6520050048828,-13.477902221679642,-0.1861163691341288,0.0,109.20863309352518
